date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
2020-10-23,WA,3,34,103,19171,49,785
2020-10-23,WI,49,183,332,13426,0,4643
2020-10-23,WV,4,0,68,4871,18,335
2020-10-23,WY,0,19,0,1864,0,426
2020-10-22,AK,0,6,0,1330,5,239
2020-10-22,AL,38,118,0,5246,0,2536
2020-10-22,AR,21,0,236,11889,91,1202
2020-10-22,AZ,5,118,164,10205,92,994
2020-10-22,CA,162,0,758,62691,0,2940
2020-10-22,CO,4,98,0,8584,0,1373
2020-10-22,CT,2,214,0,21635,0,502
2020-10-22,DC,0,0,23,2953,9,39
2020-10-22,DE,0,0,25,1426,0,153
2020-10-22,FL,162,425,0,46290,0,5461
2020-10-22,GA,25,153,0,27434,0,1785
2020-10-22,GU,0,0,15,956,7,88
2020-10-22,HI,14,8,18,0,15,77
2020-10-22,IA,17,0,135,4293,53,1435
2020-10-22,ID,11,50,54,1648,0,987
2020-10-22,IL,42,0,525,76035,212,4942
2020-10-22,IN,42,141,433,10406,143,2850
2020-10-22,KS,0,0,1,0,45,0
2020-10-22,KY,17,40,214,28111,0,1303
2020-10-22,LA,9,0,0,18984,64,772
2020-10-22,MA,30,26,103,16980,38,1049
2020-10-22,MD,12,54,125,10605,0,743
2020-10-22,ME,0,3,0,6535,0,37
2020-10-22,MI,46,0,273,45828,112,2204
2020-10-22,MN,20,79,154,12822,0,1561
2020-10-22,MO,16,0,240,22744,163,1854
2020-10-22,MS,8,0,157,0,68,958
2020-10-22,NC,50,0,333,33232,0,2400
2020-10-22,ND,0,27,38,1209,0,1048
2020-10-22,NE,11,35,0,3718,0,899
2020-10-22,NH,1,2,0,4828,0,77
2020-10-22,NJ,18,76,187,32327,74,1444
2020-10-22,NM,3,49,0,10401,0,662
2020-10-22,NV,4,0,161,3693,53,789
2020-10-22,NY,15,0,209,133713,106,1628
2020-10-22,OH,12,159,345,41187,172,2425
2020-10-22,OK,11,93,297,11235,0,1628
2020-10-22,OR,2,25,57,4311,21,307
2020-10-22,PA,30,0,0,17543,110,2063
2020-10-22,PR,9,0,53,0,44,87
2020-10-22,RI,4,25,13,3151,8,471
2020-10-22,SC,47,40,185,14674,91,1128
2020-10-22,SD,14,38,0,1223,0,973
2020-10-22,TN,41,68,388,18033,167,2046
2020-10-22,TX,85,0,1454,75127,0,6291
2020-10-22,UT,6,73,110,7691,0,1543
2020-10-22,VA,9,63,218,18900,120,1332
2020-10-22,VT,0,0,0,871,0,16
2020-10-22,WA,4,25,92,22941,43,918
2020-10-22,WI,23,151,324,12082,0,3632
2020-10-22,WV,5,0,63,8231,21,323
2020-10-22,WY,7,0,0,0,0,271
2020-10-21,AK,1,6,0,391,8,224
2020-10-21,AL,0,249,0,7948,0,0
2020-10-21,AR,23,98,241,10119,94,1155
2020-10-21,AZ,17,101,171,9117,91,975
2020-10-21,CA,35,0,763,100362,0,3707
2020-10-21,CO,12,48,0,7201,0,1267
2020-10-21,CT,8,0,0,15448,0,416
2020-10-21,DC,0,0,23,2583,9,53
2020-10-21,DE,2,0,23,704,0,50
2020-10-21,FL,0,0,0,0,0,2106
2020-10-21,GA,30,135,0,9167,0,1312
2020-10-21,GU,2,0,12,655,4,82
2020-10-21,HI,2,13,19,0,13,88
2020-10-21,IA,29,0,134,3645,49,1179
2020-10-21,ID,4,46,54,1697,0,873
2020-10-21,IL,68,0,502,62449,194,4342
2020-10-21,IN,15,180,412,7027,141,1732
2020-10-21,KS,80,85,1,5627,45,1488
2020-10-21,KY,21,56,203,6858,0,1452
2020-10-21,LA,18,0,0,13584,68,1363
2020-10-21,MA,22,35,91,12076,36,702
2020-10-21,MD,8,33,131,6610,0,492
2020-10-21,ME,0,1,0,6678,0,38
2020-10-21,MI,35,0,267,33162,112,1878
2020-10-21,MN,35,105,160,7189,0,1060
2020-10-21,MO,26,0,450,12006,170,1244
2020-10-21,MS,21,0,151,0,73,801
2020-10-21,NC,40,0,337,18408,0,1842
2020-10-21,ND,10,23,33,525,0,521
2020-10-21,NE,11,26,0,2661,0,592
2020-10-21,NH,1,0,0,2152,0,89
2020-10-21,NJ,18,79,175,27793,63,1301
2020-10-21,NM,8,49,0,6787,0,819
2020-10-21,NV,5,0,147,2736,47,565
2020-10-21,NY,7,0,201,122763,103,2026
2020-10-21,OK,19,113,317,9908,0,1307
2020-10-21,OR,5,17,57,6466,14,342
2020-10-21,PA,29,0,0,11897,104,1425
2020-10-21,PR,5,0,62,0,45,132
2020-10-21,RI,5,19,14,3151,6,474
2020-10-21,SC,12,34,197,12763,98,864
2020-10-21,TN,18,53,388,17227,167,2292
2020-10-21,TX,114,0,1424,77607,0,5252
2020-10-21,UT,6,54,111,5587,0,1363
2020-10-21,VA,30,55,202,19011,97,1018
2020-10-21,VT,0,0,0,771,0,20
2020-10-21,WA,24,47,109,7963,43,913
2020-10-21,WI,50,167,299,5681,0,4363
2020-10-21,WV,5,0,65,4573,25,215
2020-10-21,WY,0,2,0,3068,0,322
2020-10-20,AK,0,2,0,10071,10,231
2020-10-20,AL,16,0,0,4731,0,1043
2020-10-20,AR,14,67,257,7110,96,844
2020-10-20,AZ,7,71,170,6571,91,1040
2020-10-20,CA,22,0,781,143376,0,3286
2020-10-20,CO,2,84,0,5287,0,1208
2020-10-20,CT,5,0,0,14231,0,434
2020-10-20,DC,1,0,20,4717,9,50
2020-10-20,DE,2,0,25,1579,0,129
2020-10-20,FL,86,231,0,25002,0,3556
2020-10-20,GA,17,153,0,12429,0,1128
2020-10-20,GU,1,0,17,827,6,130
2020-10-20,HI,0,7,22,0,15,37
2020-10-20,IA,17,0,122,1651,45,494
2020-10-20,ID,3,25,54,1597,0,698
2020-10-20,IL,41,0,489,55363,195,3714
2020-10-20,IN,48,157,412,6130,141,1498
2020-10-20,KS,0,0,81,0,39,0
2020-10-20,KY,16,49,202,7112,0,1297
2020-10-20,LA,6,0,0,18294,62,699
2020-10-20,MA,5,12,94,16417,35,976
2020-10-20,MD,9,41,123,7593,0,590
2020-10-20,ME,0,0,1,4590,0,27
2020-10-20,MI,20,0,267,48296,106,1871
2020-10-20,MN,7,126,155,4604,0,1092
2020-10-20,MO,25,0,429,0,156,1524
2020-10-20,MS,31,0,161,0,73,730
2020-10-20,NC,53,0,326,21851,0,1578
2020-10-20,ND,4,34,39,806,0,1049
2020-10-20,NE,6,22,0,2707,0,749
2020-10-20,NH,0,2,0,1219,0,82
2020-10-20,NJ,13,89,169,16607,69,1235
2020-10-20,NM,7,53,0,8619,0,594
2020-10-20,NV,15,0,141,2454,57,656
2020-10-20,NY,13,0,194,89339,99,1201
2020-10-20,OH,8,216,322,35832,161,2015
2020-10-20,OK,18,149,319,29930,0,1475
2020-10-20,OR,8,61,50,3143,11,262
2020-10-20,PA,33,0,0,11673,94,1557
2020-10-20,PR,1,0,61,0,38,447
2020-10-20,RI,5,22,16,1427,6,302
2020-10-20,SC,35,69,182,8838,92,884
2020-10-20,SD,7,47,0,1655,0,621
2020-10-20,TN,30,63,399,11836,179,1508
2020-10-20,TX,65,0,1349,76005,0,7884
2020-10-20,UT,5,65,104,3982,0,1081
2020-10-20,VA,28,73,194,13055,98,926
2020-10-20,VT,0,0,0,348,0,12
2020-10-20,WA,19,59,82,13091,36,298
2020-10-20,WI,35,218,315,9070,0,4686
2020-10-20,WV,9,0,62,3593,23,226
2020-10-20,WY,4,7,0,0,0,215
2020-10-19,AK,0,4,0,3308,8,204
2020-10-19,AL,1,226,0,5459,0,859
2020-10-19,AR,10,46,248,7536,95,531
2020-10-19,AZ,3,8,177,8043,94,748
2020-10-19,CA,27,0,758,146872,0,3474
2020-10-19,CO,4,21,0,8240,0,1072
2020-10-19,CT,12,0,0,70773,0,1191
2020-10-19,DC,0,0,20,2210,9,25
2020-10-19,DE,1,0,19,1619,0,103
2020-10-19,FL,54,72,0,15184,0,1691
2020-10-19,GA,19,12,0,15069,0,752
2020-10-19,GU,0,0,14,500,3,81
2020-10-19,HI,1,4,22,0,15,82
2020-10-19,IA,10,0,113,2480,45,557
2020-10-19,ID,-1,13,55,2457,0,510
2020-10-19,IL,22,0,485,45571,179,3113
2020-10-19,IN,23,111,383,7701,125,1584
2020-10-19,KS,13,51,81,7092,39,2113
2020-10-19,KY,9,24,190,22939,0,640
2020-10-19,LA,16,0,0,4665,64,201
2020-10-19,MA,16,8,86,16827,33,828
2020-10-19,MD,4,40,116,9563,0,497
2020-10-19,ME,0,1,0,15739,0,23
2020-10-19,MI,46,0,267,59863,95,5004
2020-10-19,MN,5,50,138,11624,0,1627
2020-10-19,MO,8,0,476,5159,0,1405
2020-10-19,MS,0,143,151,0,70,586
2020-10-19,NC,5,0,311,29962,0,1144
2020-10-19,ND,4,14,38,1523,0,658
2020-10-19,NE,0,8,0,3352,0,734
2020-10-19,NH,1,0,0,1403,0,52
2020-10-19,NJ,3,113,166,79442,62,1371
2020-10-19,NM,1,37,0,5863,0,514
2020-10-19,NV,2,0,148,3112,53,582
2020-10-19,NY,15,0,198,81011,106,998
2020-10-19,OH,8,111,303,39081,158,1837
2020-10-19,OK,2,17,301,0,0,774
2020-10-19,OR,0,0,44,3245,15,216
2020-10-19,PA,8,0,0,11315,89,1103
2020-10-19,PR,2,0,64,0,41,427
2020-10-19,RI,1,0,16,1017,4,85
2020-10-19,SC,11,20,182,8318,92,619
2020-10-19,SD,0,27,0,836,0,567
2020-10-19,TN,13,41,390,39256,177,3317
2020-10-19,TX,8,0,1349,22035,0,1894
2020-10-19,UT,3,32,103,5466,0,1168
2020-10-19,VA,24,21,210,10732,81,690
2020-10-19,VT,0,0,0,1047,0,8
2020-10-19,WA,0,24,72,15695,26,409
2020-10-19,WI,29,292,302,113244,0,7915
2020-10-19,WV,0,0,67,6906,26,212
2020-10-19,WY,0,4,0,0,0,286
2020-10-18,AK,0,6,0,2001,11,210
2020-10-18,AL,0,0,0,4270,0,964
2020-10-18,AR,20,37,241,7773,96,644
2020-10-18,AZ,3,22,176,9622,85,742
2020-10-18,CA,44,0,727,132489,0,2862
2020-10-18,CO,0,10,0,9258,0,933
2020-10-18,CT,0,0,0,0,0,0
2020-10-18,DC,0,0,20,3801,8,36
2020-10-18,DE,1,0,21,2676,0,151
2020-10-18,FL,50,79,0,15753,0,2474
2020-10-18,GA,31,26,0,16616,0,1174
2020-10-18,GU,2,0,13,230,4,58
2020-10-18,HI,1,13,22,0,15,96
2020-10-18,IA,1,0,108,3795,45,857
2020-10-18,ID,6,19,55,1126,0,878
2020-10-18,IL,22,0,408,75051,157,4245
2020-10-18,IN,19,111,403,7905,136,1605
2020-10-18,KS,0,0,123,0,47,0
2020-10-18,KY,5,0,185,0,0,810
2020-10-18,LA,23,0,0,25803,60,1143
2020-10-18,MA,14,11,83,14844,32,730
2020-10-18,MD,1,83,115,11228,0,530
2020-10-18,ME,0,1,5,0,1,26
2020-10-18,MI,0,0,254,0,94,0
2020-10-18,MN,17,65,126,17973,0,1722
2020-10-18,MO,2,0,0,6105,0,1768
2020-10-18,MS,0,0,140,0,69,0
2020-10-18,NC,5,0,310,32383,0,2303
2020-10-18,ND,5,11,35,1166,0,713
2020-10-18,NE,1,3,0,3160,0,620
2020-10-18,NH,1,0,0,1691,0,69
2020-10-18,NJ,7,0,169,0,67,1430
2020-10-18,NM,5,29,0,7719,0,445
2020-10-18,NV,3,0,139,3665,60,609
2020-10-18,NY,7,0,200,127373,102,1390
2020-10-18,OH,0,52,289,44688,133,1562
2020-10-18,OK,3,28,301,0,0,796
2020-10-18,OR,3,0,44,6073,15,381
2020-10-18,PA,26,0,0,12801,93,1269
2020-10-18,PR,5,0,59,0,39,418
2020-10-18,RI,0,11,16,3166,4,284
2020-10-18,SC,13,22,186,15436,97,776
2020-10-18,SD,8,42,0,1185,0,658
2020-10-18,TN,6,22,324,33081,143,2605
2020-10-18,TX,30,0,1340,29143,0,3216
2020-10-18,UT,3,46,102,5904,0,1097
2020-10-18,VA,11,30,205,19628,95,900
2020-10-18,VT,0,0,0,1028,0,11
2020-10-18,WA,0,23,91,19529,26,664
2020-10-18,WI,0,0,284,0,0,0
2020-10-18,WV,0,0,64,8231,28,280
2020-10-18,WY,0,2,0,0,0,209
2020-10-17,AK,1,4,0,7626,9,210
2020-10-17,AL,2,0,0,6641,0,1288
2020-10-17,AR,19,35,236,9034,92,883
2020-10-17,AZ,18,127,174,10458,81,921
2020-10-17,CA,69,0,743,131776,0,2979
2020-10-17,CO,4,48,0,9154,0,1139
2020-10-17,CT,0,0,0,0,0,0
2020-10-17,DC,0,0,23,7102,8,79
2020-10-17,DE,2,0,26,3109,0,218
2020-10-17,FL,88,117,0,26371,0,3968
2020-10-17,GA,51,133,0,24864,0,1534
2020-10-17,GU,1,0,15,479,4,79
2020-10-17,HI,1,10,25,0,14,85
2020-10-17,IA,4,0,104,3952,46,1157
2020-10-17,ID,6,37,55,2070,0,1094
2020-10-17,IL,27,0,422,73860,165,3629
2020-10-17,IN,31,131,403,10496,136,2482
2020-10-17,KS,0,0,123,0,47,0
2020-10-17,KY,12,47,185,19810,0,1291
2020-10-17,LA,0,0,0,0,60,0
2020-10-17,MA,21,19,88,11845,36,584
2020-10-17,MD,4,64,108,11649,0,798
2020-10-17,ME,1,1,5,0,1,48
2020-10-17,MI,0,0,254,45347,94,0
2020-10-17,MN,5,83,126,12974,0,1694
2020-10-17,MO,121,0,0,15043,0,2357
2020-10-17,MS,11,0,140,0,69,751
2020-10-17,NC,19,0,316,40739,0,2102
2020-10-17,ND,11,21,39,1065,0,771
2020-10-17,NE,12,16,0,4795,0,1286
2020-10-17,NH,1,0,0,5718,0,111
2020-10-17,NJ,2,0,179,33463,60,1164
2020-10-17,NM,1,50,0,10303,0,573
2020-10-17,NV,0,0,139,6596,60,967
2020-10-17,NY,9,0,195,158188,103,1784
2020-10-17,OH,13,99,282,48678,127,2234
2020-10-17,OK,14,169,301,14692,0,1195
2020-10-17,OR,6,18,44,5503,15,410
2020-10-17,PA,9,0,0,16806,92,1857
2020-10-17,PR,3,0,56,0,39,119
2020-10-17,RI,6,24,13,4310,4,287
2020-10-17,SC,22,63,205,17773,103,961
2020-10-17,SD,8,33,0,1408,0,806
2020-10-17,TN,32,66,364,27974,171,2646
2020-10-17,TX,81,0,1348,61103,0,4885
2020-10-17,UT,3,51,96,14476,0,1340
2020-10-17,VA,14,51,219,18539,100,1114
2020-10-17,VT,0,0,0,677,0,9
2020-10-17,WA,7,15,82,24353,27,770
2020-10-17,WI,0,0,268,0,0,0
2020-10-17,WV,3,0,65,4561,28,221
2020-10-17,WY,0,-1,0,0,0,151
2020-10-16,AK,1,8,0,2982,8,221
2020-10-16,AL,30,220,0,6043,0,1212
2020-10-16,AR,20,44,238,11082,101,1015
2020-10-16,AZ,17,29,167,7640,79,738
2020-10-16,CA,73,0,713,101069,0,3075
2020-10-16,CO,10,42,0,8065,0,1312
2020-10-16,CT,2,0,0,32262,0,802
2020-10-16,DC,3,0,21,5084,6,89
2020-10-16,DE,1,0,26,2345,0,164
2020-10-16,FL,98,173,0,26715,0,3365
2020-10-16,GA,64,136,0,22880,0,1609
2020-10-16,GU,1,0,15,546,4,111
2020-10-16,HI,1,17,23,0,5,90
2020-10-16,IA,17,0,105,-14060,48,1229
2020-10-16,ID,1,15,56,2143,0,718
2020-10-16,IL,52,0,410,83205,151,5103
2020-10-16,IN,23,120,379,9264,136,2283
2020-10-16,KS,21,61,123,7662,47,1700
2020-10-16,KY,4,39,187,19739,0,1311
2020-10-16,LA,20,0,0,18871,60,774
2020-10-16,MA,30,25,77,14260,33,767
2020-10-16,MD,4,33,111,10841,0,781
2020-10-16,ME,1,2,5,7545,1,29
2020-10-16,MI,15,0,254,51215,94,2206
2020-10-16,MN,13,66,126,21148,0,2290
2020-10-16,MO,17,0,0,0,0,2017
2020-10-16,MS,8,0,146,24889,75,1116
2020-10-16,NC,36,0,299,36284,0,2684
2020-10-16,ND,18,29,39,1238,0,880
2020-10-16,NE,5,38,0,4528,0,961
2020-10-16,NH,2,0,0,2177,0,88
2020-10-16,NJ,5,68,178,30232,60,1000
2020-10-16,NM,6,42,0,7647,0,812
2020-10-16,NV,9,0,142,1611,60,716
2020-10-16,NY,10,0,200,134332,97,1707
2020-10-16,OH,16,86,279,40360,134,2148
2020-10-16,OK,11,0,291,17908,0,1472
2020-10-16,OR,3,20,49,7359,16,365
2020-10-16,PA,25,0,0,13847,80,1566
2020-10-16,PR,15,0,64,0,35,227
2020-10-16,RI,3,16,14,3148,5,253
2020-10-16,SC,8,56,206,18562,98,1147
2020-10-16,SD,3,44,0,1958,0,793
2020-10-16,TN,7,73,361,5184,154,666
2020-10-16,TX,91,0,1290,62512,0,5870
2020-10-16,UT,8,48,96,0,0,1496
2020-10-16,VA,20,76,222,19088,104,1183
2020-10-16,VT,0,0,0,820,0,13
2020-10-16,WA,11,73,77,22007,18,771
2020-10-16,WI,23,135,274,10725,0,4105
2020-10-16,WV,3,0,70,10667,31,498
2020-10-16,WY,0,5,0,740,0,290
2020-10-15,AK,1,9,0,2118,7,166
2020-10-15,AL,50,0,0,6939,0,1185
2020-10-15,AR,11,51,236,11592,103,1278
2020-10-15,AZ,17,96,173,10731,75,1113
2020-10-15,CA,118,0,706,88996,0,3329
2020-10-15,CO,2,59,0,9699,0,1141
2020-10-15,CT,3,198,0,15678,0,167
2020-10-15,DC,0,0,22,2318,10,34
2020-10-15,DE,1,0,28,1715,0,95
2020-10-15,FL,144,212,0,24918,0,3286
2020-10-15,GA,22,163,0,23833,0,1640
2020-10-15,GU,1,0,19,485,4,86
2020-10-15,HI,10,10,27,0,9,99
2020-10-15,IA,9,0,107,5020,49,1333
2020-10-15,ID,4,36,56,1603,0,645
2020-10-15,IL,53,0,388,63071,147,4015
2020-10-15,IN,28,125,377,8399,132,1943
2020-10-15,KS,0,0,128,0,42,0
2020-10-15,KY,20,27,192,30356,0,1182
2020-10-15,LA,12,0,0,25541,61,743
2020-10-15,MA,25,13,92,14169,34,587
2020-10-15,MD,6,40,109,9551,0,630
2020-10-15,ME,1,1,5,5645,1,20
2020-10-15,MI,34,0,254,40119,95,2458
2020-10-15,MN,19,67,115,8943,0,1163
2020-10-15,MO,22,0,0,5210,0,1875
2020-10-15,MS,12,0,138,0,69,1322
2020-10-15,NC,18,0,296,30996,0,2532
2020-10-15,ND,5,33,38,822,0,696
2020-10-15,NE,3,38,0,3442,0,924
2020-10-15,NH,5,1,0,1900,0,77
2020-10-15,NJ,6,115,178,32519,60,1179
2020-10-15,NM,1,30,0,7695,0,668
2020-10-15,NV,7,0,142,-2729,63,655
2020-10-15,NY,13,0,197,131752,95,1460
2020-10-15,OH,5,108,266,32149,134,2178
2020-10-15,OK,11,72,293,11878,0,1221
2020-10-15,OR,3,31,50,9895,20,380
2020-10-15,PA,21,0,0,14468,94,1598
2020-10-15,PR,1,0,62,0,37,318
2020-10-15,RI,2,15,12,3439,5,274
2020-10-15,SC,14,63,204,18746,94,1297
2020-10-15,SD,13,37,0,1121,0,797
2020-10-15,TN,36,45,378,22553,173,2289
2020-10-15,TX,95,0,1290,65656,0,4726
2020-10-15,UT,2,51,99,5413,0,1498
2020-10-15,VA,7,76,220,21355,104,1331
2020-10-15,VT,0,0,0,1027,0,16
2020-10-15,WA,10,9,82,21867,25,768
2020-10-15,WI,18,138,264,11455,0,4040
2020-10-15,WV,2,0,60,6685,31,264
2020-10-15,WY,0,2,0,5165,0,198
2020-10-14,AK,4,1,0,2233,7,155
2020-10-14,AL,41,195,0,4352,0,784
2020-10-14,AR,23,79,241,9793,112,1079
2020-10-14,AZ,5,54,163,7263,85,901
2020-10-14,CA,58,0,753,89104,0,2666
2020-10-14,CO,7,65,0,6600,0,692
2020-10-14,CT,4,0,0,8212,0,164
2020-10-14,DC,1,0,24,5117,7,64
2020-10-14,DE,1,0,22,1000,0,71
2020-10-14,FL,66,258,0,18940,0,2808
2020-10-14,GA,16,156,0,22463,0,1297
2020-10-14,GU,0,0,14,451,4,75
2020-10-14,HI,4,12,26,0,14,61
2020-10-14,IA,12,0,106,3338,46,1046
2020-10-14,ID,2,28,54,2276,0,584
2020-10-14,IL,48,0,390,49807,153,2862
2020-10-14,IN,14,113,396,5972,125,1165
2020-10-14,KS,67,70,128,6453,42,1293
2020-10-14,KY,7,220,185,9903,0,1322
2020-10-14,LA,16,0,0,5996,64,880
2020-10-14,MA,17,34,88,12539,28,580
2020-10-14,MD,10,65,113,8770,0,575
2020-10-14,ME,0,0,3,6088,0,36
2020-10-14,MI,13,0,230,28260,95,1593
2020-10-14,MN,-24,85,134,11181,0,1369
2020-10-14,MO,-2,0,0,-99955,0,4449
2020-10-14,MS,25,0,143,0,72,876
2020-10-14,NC,40,0,300,20726,0,1926
2020-10-14,ND,8,33,39,786,0,663
2020-10-14,NE,5,12,0,3214,0,704
2020-10-14,NH,2,2,0,3726,0,70
2020-10-14,NJ,9,0,168,63344,58,1141
2020-10-14,NM,3,31,0,7132,0,577
2020-10-14,NV,17,0,133,3262,64,479
2020-10-14,NY,7,0,201,110512,100,1232
2020-10-14,OH,16,151,268,25872,140,2039
2020-10-14,OK,13,264,289,10831,0,1122
2020-10-14,OR,6,13,47,5709,19,313
2020-10-14,PA,27,0,0,14636,91,1276
2020-10-14,PR,4,0,53,0,37,490
2020-10-14,RI,8,23,13,2165,4,204
2020-10-14,SC,17,81,204,14158,91,926
2020-10-14,SD,3,52,0,1043,0,876
2020-10-14,TN,31,62,354,16488,161,1709
2020-10-14,TX,95,0,1237,71253,0,4826
2020-10-14,UT,5,77,97,6753,0,1144
2020-10-14,VA,9,30,230,11125,102,805
2020-10-14,VT,0,0,0,652,0,3
2020-10-14,WA,0,0,83,0,26,867
2020-10-14,WI,29,153,246,11435,0,3323
2020-10-14,WV,4,0,61,4536,28,263
2020-10-14,WY,0,9,0,-3030,0,213
2020-10-13,AK,0,3,0,8706,8,156
2020-10-13,AL,0,261,0,5737,0,1117
2020-10-13,AR,25,109,246,7118,105,680
2020-10-13,AZ,8,55,146,6286,88,684
2020-10-13,CA,9,0,748,139998,0,2378
2020-10-13,CO,37,88,0,8218,0,1048
2020-10-13,CT,1,0,0,13084,0,320
2020-10-13,DC,0,0,25,4216,7,46
2020-10-13,DE,3,0,19,1366,0,105
2020-10-13,FL,123,212,0,23416,0,2657
2020-10-13,GA,25,106,0,11429,0,993
2020-10-13,GU,1,0,13,582,4,96
2020-10-13,HI,0,4,34,0,18,42
2020-10-13,IA,13,0,114,2200,44,529
2020-10-13,ID,3,17,54,1783,0,597
2020-10-13,IL,29,0,406,53142,160,2851
2020-10-13,IN,27,131,382,6522,132,1549
2020-10-13,KS,0,0,111,0,42,0
2020-10-13,KY,14,138,170,25439,0,761
2020-10-13,LA,10,0,0,19900,68,682
2020-10-13,MA,13,17,87,13112,27,749
2020-10-13,MD,9,43,102,8392,0,482
2020-10-13,ME,0,0,3,23112,0,28
2020-10-13,MI,30,0,230,36996,95,1466
2020-10-13,MN,7,79,134,9974,0,1135
2020-10-13,MO,0,0,0,0,0,0
2020-10-13,MS,14,0,145,0,69,713
2020-10-13,NC,43,0,306,25035,0,1734
2020-10-13,ND,12,27,41,898,0,490
2020-10-13,NE,3,17,0,3098,0,457
2020-10-13,NH,0,6,0,4181,0,136
2020-10-13,NJ,7,71,160,0,58,1145
2020-10-13,NM,3,23,0,8063,0,351
2020-10-13,NV,10,0,130,2022,61,487
2020-10-13,NY,11,0,181,97677,90,1393
2020-10-13,OH,12,123,271,35370,134,1447
2020-10-13,OK,15,-19,277,31705,0,1309
2020-10-13,OR,0,63,55,3817,21,205
2020-10-13,PA,16,0,0,15387,83,1342
2020-10-13,PR,3,0,54,0,34,135
2020-10-13,RI,2,0,13,1465,4,129
2020-10-13,SC,17,54,201,12836,90,828
2020-10-13,SD,0,25,0,744,0,414
2020-10-13,TN,23,61,339,12757,156,1147
2020-10-13,TX,64,0,1237,69139,0,5130
2020-10-13,UT,0,52,90,7140,0,987
2020-10-13,VA,11,45,200,19684,98,1235
2020-10-13,VT,0,0,0,693,0,11
2020-10-13,WA,21,88,76,60730,26,253
2020-10-13,WI,34,147,243,11262,0,3428
2020-10-13,WV,2,0,61,4958,35,274
2020-10-13,WY,3,5,0,2703,0,162
2020-10-12,AK,0,7,0,2739,8,191
2020-10-12,AL,1,0,0,3970,0,734
2020-10-12,AR,17,50,256,7844,103,654
2020-10-12,AZ,0,4,155,7567,80,475
2020-10-12,CA,8,0,736,140888,0,3449
2020-10-12,CO,3,22,0,5569,0,576
2020-10-12,CT,2,0,0,99066,0,1339
2020-10-12,DC,0,0,21,2614,12,38
2020-10-12,DE,2,0,25,3552,0,159
2020-10-12,FL,47,91,0,15219,0,1519
2020-10-12,GA,13,21,0,16185,0,902
2020-10-12,GU,0,0,12,627,0,92
2020-10-12,HI,1,6,34,0,18,101
2020-10-12,IA,12,0,109,2217,39,463
2020-10-12,ID,0,10,45,1488,0,365
2020-10-12,IL,13,0,377,44837,153,2742
2020-10-12,IN,6,124,346,8096,122,1574
2020-10-12,KS,8,54,111,9837,42,2055
2020-10-12,KY,3,27,180,27753,0,638
2020-10-12,LA,14,0,0,3337,70,60
2020-10-12,MA,13,11,82,18036,32,760
2020-10-12,MD,4,49,93,10087,0,504
2020-10-12,ME,0,0,5,0,0,29
2020-10-12,MI,6,0,230,48856,105,1932
2020-10-12,MN,3,67,140,9857,0,1171
2020-10-12,MO,0,0,0,0,0,0
2020-10-12,MS,0,184,136,0,59,296
2020-10-12,NC,3,0,314,28288,0,1276
2020-10-12,ND,7,23,33,831,0,473
2020-10-12,NE,0,0,0,2522,0,495
2020-10-12,NH,1,2,0,1096,0,51
2020-10-12,NJ,1,12,163,56356,52,553
2020-10-12,NM,4,25,0,5154,0,379
2020-10-12,NV,3,0,136,2295,56,569
2020-10-12,NY,13,0,185,90764,84,1029
2020-10-12,OH,6,43,242,37173,123,1430
2020-10-12,OK,6,46,276,0,0,797
2020-10-12,OR,0,0,49,4308,18,327
2020-10-12,PA,18,0,0,11061,81,1088
2020-10-12,PR,5,0,54,0,36,228
2020-10-12,RI,3,11,13,1169,4,81
2020-10-12,SC,7,22,177,12510,87,649
2020-10-12,SD,2,20,0,772,0,361
2020-10-12,TN,7,33,269,36394,131,2965
2020-10-12,TX,1,0,1196,18385,0,2648
2020-10-12,UT,5,25,94,3243,0,988
2020-10-12,VA,3,34,205,14332,92,854
2020-10-12,VT,0,0,0,844,0,9
2020-10-12,WA,0,0,59,0,27,383
2020-10-12,WI,9,56,240,7815,0,2016
2020-10-12,WV,3,0,62,5339,29,153
2020-10-12,WY,0,15,0,0,0,191
2020-10-11,AK,0,4,0,3494,7,250
2020-10-11,AL,0,0,0,4998,0,816
2020-10-11,AR,17,10,237,8384,97,613
2020-10-11,AZ,0,24,144,9565,79,597
2020-10-11,CA,64,0,735,164756,0,3803
2020-10-11,CO,1,14,0,9572,0,819
2020-10-11,CT,0,0,0,0,0,0
2020-10-11,DC,1,0,26,7002,13,66
2020-10-11,DE,1,0,24,2793,0,132
2020-10-11,FL,180,249,0,26799,0,5414
2020-10-11,GA,23,24,0,17340,0,1140
2020-10-11,GU,1,0,12,133,0,22
2020-10-11,HI,2,18,34,0,18,71
2020-10-11,IA,5,0,100,4307,40,1075
2020-10-11,ID,1,18,45,2367,0,613
2020-10-11,IL,9,0,388,61320,159,2727
2020-10-11,IN,7,104,349,9973,119,1570
2020-10-11,KS,0,0,119,0,34,0
2020-10-11,KY,3,0,170,0,0,847
2020-10-11,LA,20,0,0,37600,71,1181
2020-10-11,MA,17,10,85,15227,29,563
2020-10-11,MD,4,52,90,11480,0,562
2020-10-11,ME,0,1,5,0,0,27
2020-10-11,MI,0,0,220,0,85,0
